IMG Genome ID,Genome Name / Sample Name,Phylum_new,Class_new,Order_new,Family_new,Genus_new,Species_new
2710723653,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_41_12,Candidatus Saccharibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_41_12
2562617011,Butyrivibrio sp. AE3004,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. AE3004
2710723681,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_16b,Candidatus Saccharibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_16b
2710724096,Candidatus Jorgensenbacteria bacterium RIFCSPLOWO2_02_FULL_45_12,Candidatus Jorgensenbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Jorgensenbacteria bacterium RIFCSPLOWO2_02_FULL_45_12
2639763020,Chlamydia abortus AB7,Chlamydiota,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia abortus
2551306135,Prevotella conceptionensis 9403948,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella conceptionensis
2558860139,Butyrivibrio proteoclasticus FD2007,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio proteoclasticus
637000075,"Chromohalobacter salexigens 1H11, DSM 3043",Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter,Chromohalobacter salexigens
2710723945,Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_38_10,Candidatus Daviesbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_38_10
2524614715,Butyrivibrio sp. XPD2006,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. XPD2006
2708743020,Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_01_FULL_43_15b,Candidatus Blackburnbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Blackburnbacteria bacterium RIFCSPHIGHO2_01_FULL_43_15b
2710723846,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_56_20,Candidatus Liptonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_56_20
2708743005,Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_35_10,Candidatus Roizmanbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_35_10
2596583629,Chitinophaga japonensis DSM 13484,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga japonensis
2711768265,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_18,Candidatus Yanofskybacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_02_FULL_45_18
2710723747,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_17,Candidatus Yanofskybacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Yanofskybacteria bacterium RIFCSPLOWO2_01_FULL_49_17
2706794884,Candidatus Brocadia sapporoensis 40,Planctomycetota,Candidatus Brocadiia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Brocadia,Candidatus Brocadia sapporoensis
2710723537,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_16,Candidatus Saccharibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_47_16
640427106,Caldicellulosiruptor saccharolyticus DSM 8903,Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor saccharolyticus
2711768311,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_39_8,Candidatus Zambryskibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_39_8
2708742861,Caulobacterales bacterium RIFCSPHIGHO2_01_FULL_70_19,Pseudomonadota,Alphaproteobacteria,Caulobacterales,unclassified,unclassified,Caulobacterales bacterium RIFCSPHIGHO2_01_FULL_70_19
2711768679,Candidatus Vogelbacteria bacterium RIFOXYB1_FULL_42_16,Candidatus Vogelbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Vogelbacteria bacterium RIFOXYB1_FULL_42_16
2576861400,"Carnobacterium mobile MT37L, DSM 4848",Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium mobile
2711768514,Candidatus Moranbacteria bacterium RIFOXYA12_FULL_35_19,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFOXYA12_FULL_35_19
2711768672,Candidatus Gottesmanbacteria bacterium RIFOXYB1_FULL_47_11,Candidatus Gottesmanbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Gottesmanbacteria bacterium RIFOXYB1_FULL_47_11
2671180028,"Caloramator quimbayensis USBA 833, DSM 22093",Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Caloramator,Caloramator quimbayensis
2506485007,"Caldicellulosiruptor lactoaceticus 6A, DSM 9545",Bacillota,Clostridia,Thermoanaerobacterales,Thermoanaerobacterales Family III. Incertae Sedis,Caldicellulosiruptor,Caldicellulosiruptor acetigenus
2708742995,Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_48_47,Candidatus Giovannonibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_01_FULL_48_47
2710264677,Candidatus Portnoybacteria bacterium RIFCSPHIGHO2_02_FULL_40_23,Candidatus Portnoybacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Portnoybacteria bacterium RIFCSPHIGHO2_02_FULL_40_23
2710724047,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_40_13,Candidatus Roizmanbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_40_13
2710723823,Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_45_19,Candidatus Wolfebacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Wolfebacteria bacterium RIFCSPLOWO2_01_FULL_45_19
2710723565,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_49_19,Candidatus Saccharibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_49_19
2547132154,Cellulomonas massiliensis JC225,Actinomycetota,Actinomycetes,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas massiliensis
2599185255,Candidatus Kryptobacter tengchongensis GFM JGI-3,Candidatus Kryptonia,unclassified,unclassified,unclassified,Candidatus Kryptobacter,Candidatus Kryptobacter tengchongensis
2710723845,Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_01_FULL_55_25,Candidatus Kaiserbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Kaiserbacteria bacterium RIFCSPLOWO2_01_FULL_55_25
2710723910,Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_27,Candidatus Yonathbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_27
2710723592,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_44_22,Candidatus Saccharibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Saccharibacteria bacterium RIFCSPHIGHO2_12_FULL_44_22
2524614716,Butyrivibrio sp. VCB2001,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. VCB2001
651053016,Chlamydia psittaci C19/98,Chlamydiota,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia psittaci
2710723951,Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_40_10,Candidatus Gottesmanbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Gottesmanbacteria bacterium RIFCSPLOWO2_01_FULL_40_10
2710723952,Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_40_24,Candidatus Daviesbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Daviesbacteria bacterium RIFCSPLOWO2_01_FULL_40_24
2654587580,Carnobacterium sp. CP1,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium sp. CP1
2522572171,Candidatus Endolissoclinum patella L2 (unscreened),Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Candidatus Endolissoclinum,Candidatus Endolissoclinum faulkneri
2710264507,Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12,Candidatus Melainabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12
2513237232,Candidatus Mycoplasma haemominutum Birmingham 1,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Candidatus Mycoplasma haemominutum
2576861454,Candidatus Endolissoclinum faulkneri L5,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Candidatus Endolissoclinum,Candidatus Endolissoclinum faulkneri
2711768266,Candidatus Azambacteria bacterium RIFCSPLOWO2_02_FULL_46_11,Candidatus Azambacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Azambacteria bacterium RIFCSPLOWO2_02_FULL_46_11
2711768292,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_48_16,Candidatus Taylorbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Taylorbacteria bacterium RIFCSPLOWO2_02_FULL_48_16
2534681746,Campylobacter showae CSUNSWCD,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae
2634166280,"Carnobacterium viridans MPL-11, DSM 14451",Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium,Carnobacterium viridans
2684622538,Candidatus Stoquefichus sp. SB1,Bacillota,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Candidatus Stoquefichus,Candidatus Stoquefichus sp. SB1
2710724070,Candidatus Doudnabacteria bacterium RIFCSPLOWO2_02_FULL_42_9,Candidatus Doudnabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Doudnabacteria bacterium RIFCSPLOWO2_02_FULL_42_9
2710264640,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_39_13,Candidatus Woesebacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Woesebacteria bacterium RIFCSPHIGHO2_02_FULL_39_13
2708742996,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_49_18,Candidatus Zambryskibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_01_FULL_49_18
2710264616,Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_45_13,Candidatus Giovannonibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Giovannonibacteria bacterium RIFCSPHIGHO2_02_FULL_45_13
2582581267,Caloramator proteoclasticus DSM 10124,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Caloramator,Caloramator proteoclasticus
2554235000,Caenarcanum bioreactoricola UASB_169,Candidatus Melainabacteria,unclassified,Candidatus Caenarcaniphilales,unclassified,Candidatus Caenarcanum,Candidatus Caenarcanum bioreactoricola
2710723923,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_17,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_01_FULL_47_17
2710264548,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_44,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Uhrbacteria bacterium RIFCSPHIGHO2_02_FULL_47_44
642555118,Candidatus Phytoplasma mali AT,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Candidatus Phytoplasma mali
2711768489,Candidatus Peribacteria bacterium RIFOXYA1_FULL_56_14,Candidatus Peregrinibacteria,Candidatus Peribacteria,unclassified,unclassified,unclassified,Candidatus Peribacteria bacterium RIFOXYA1_FULL_56_14
2711768394,Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_FULL_44_25,Candidatus Giovannonibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Giovannonibacteria bacterium RIFCSPLOWO2_12_FULL_44_25
2711768209,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_53_10,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_53_10
2711768770,Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Uhrbacteria bacterium RIFOXYC12_FULL_57_11
2710264597,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_02_FULL_34_10,Candidatus Staskawiczbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_02_FULL_34_10
2654587768,Candidatus Paracaedibacter acanthamoebae PRA3,Pseudomonadota,Alphaproteobacteria,Holosporales,Candidatus Paracaedibacteraceae,Candidatus Paracaedibacter,Candidatus Paracaedibacter acanthamoebae
2508501021,Burkholderiales sp. JOSHI_001,Pseudomonadota,Betaproteobacteria,Burkholderiales,unclassified,unclassified,Burkholderiales bacterium JOSHI_001
2528311001,Cetobacterium sp. ZOR0034,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium,Cetobacterium sp. ZOR0034
2711768566,Candidatus Peregrinibacteria bacterium RIFOXYA2_FULL_41_18,Candidatus Peregrinibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Peregrinibacteria bacterium RIFOXYA2_FULL_41_18
2711768201,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_46_19,Candidatus Uhrbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Uhrbacteria bacterium RIFCSPLOWO2_02_FULL_46_19
2711768444,Candidatus Jacksonbacteria bacterium RIFCSPLOWO2_12_FULL_44_15b,Candidatus Jacksonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Jacksonbacteria bacterium RIFCSPLOWO2_12_FULL_44_15b
2636416022,Chitinophaga niabensis DSM 24787,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga niabensis
2541047019,Capnocytophaga sp. oral taxon 336 F0502,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp. oral taxon 336
2708743095,Candidatus Levybacteria bacterium RIFCSPHIGHO2_01_FULL_36_15,Candidatus Levybacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Levybacteria bacterium RIFCSPHIGHO2_01_FULL_36_15
2634166261,Burkholderiales-76 (UID4002),Pseudomonadota,Betaproteobacteria,Burkholderiales,unclassified,unclassified,unclassified
2710264742,Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_02_FULL_45_13b,Candidatus Ryanbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Ryanbacteria bacterium RIFCSPHIGHO2_02_FULL_45_13b
2708742913,Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_01_FULL_51_10,Candidatus Yonathbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Yonathbacteria bacterium RIFCSPHIGHO2_01_FULL_51_10
2711768537,Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10,Candidatus Berkelbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Berkelbacteria bacterium RIFOXYA2_FULL_43_10
2645728015,Caloranaerobacter sp. TR13,Bacillota,Tissierellia,Tissierellales,Thermohalobacteraceae,Caloranaerobacter,Caloranaerobacter sp. TR13
2710264531,Candidatus Harrisonbacteria bacterium RIFCSPHIGHO2_02_FULL_42_16,Candidatus Harrisonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Harrisonbacteria bacterium RIFCSPHIGHO2_02_FULL_42_16
2710264741,Candidatus Harrisonbacteria bacterium RIFCSPHIGHO2_02_FULL_40_20,Candidatus Harrisonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Harrisonbacteria bacterium RIFCSPHIGHO2_02_FULL_40_20
2710723672,Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_55_13,Candidatus Kaiserbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Kaiserbacteria bacterium RIFCSPHIGHO2_12_FULL_55_13
2634166296,Chitinophaga filiformis DSM 527,Bacteroidota,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga,Chitinophaga filiformis
2574179763,Caenimonas koreensis DSM 17982,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caenimonas,Caenimonas koreensis
2708742920,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_01_FULL_58_15,Candidatus Terrybacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Terrybacteria bacterium RIFCSPHIGHO2_01_FULL_58_15
2708743024,Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_52_32,Candidatus Chisholmbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Chisholmbacteria bacterium RIFCSPHIGHO2_01_FULL_52_32
2636416185,Candidatus Omnitrophus magneticus SKK-01 (unscreened),Candidatus Omnitrophota,unclassified,unclassified,unclassified,Candidatus Omnitrophus,Candidatus Omnitrophus magneticus
2710723901,Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_40_39,Candidatus Staskawiczbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Staskawiczbacteria bacterium RIFCSPLOWO2_01_FULL_40_39
2547132470,Carnimonas nigrificans ATCC BAA-78,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Carnimonas,Carnimonas nigrificans
2593339242,Butyrivibrio sp. TB,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. TB
2630968524,Caenimonas sp. SL110,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Caenimonas,Caenimonas sp. SL110
2565956549,Candidatus Symbiobacter mobilis CR (contamination screened),Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Candidatus Symbiobacter,Candidatus Symbiobacter mobilis
2711768386,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_FULL_39_45,Candidatus Zambryskibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Zambryskibacteria bacterium RIFCSPLOWO2_12_FULL_39_45
2593339224,Butyrivibrio sp. INlla14,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. INlla14
643692014,Campylobacter lari RM2100,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter lari
2548877023,Chlorogloeopsis fritschii PCC 9212,Cyanobacteriota,Cyanophyceae,Nostocales,Chlorogloeopsidaceae,Chlorogloeopsis,Chlorogloeopsis fritschii
2708743137,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_38_10.5,Candidatus Zambryskibacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Zambryskibacteria bacterium RIFCSPHIGHO2_02_38_10.5
2710723909,Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_20,Candidatus Yonathbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Yonathbacteria bacterium RIFCSPLOWO2_01_FULL_43_20
2524614695,Butyrivibrio sp. XPD2002,Bacillota,Clostridia,Eubacteriales,Lachnospiraceae,Butyrivibrio,Butyrivibrio sp. XPD2002
2563366578,Candidatus Kinetoplastibacterium oncopeltii TCC290E,Pseudomonadota,Betaproteobacteria,unclassified,unclassified,Candidatus Kinetoplastibacterium,Candidatus Kinetoplastibacterium oncopeltii
637000202,Candidatus Phytoplasma onion yellows OY-M,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Onion yellows phytoplasma
2616644820,Celeribacter baekdonensis DSM 27375,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Celeribacter,Celeribacter baekdonensis
2651869835,Cellulomonas bogoriensis 69B4,Actinomycetota,Actinomycetes,Micrococcales,Cellulomonadaceae,Cellulomonas,Cellulomonas bogoriensis
2595698249,Cellulophaga tyrosinoxydans DSM 21164,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,Cellulophaga tyrosinoxydans
2690315930,Candidatus Nitrospira nitrificans COMA2,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira,Candidatus Nitrospira nitrificans
