,IMG Genome ID,Genome Name_x,cobamide biosynthesis category,Phylum,Class,Order,Family,Genus,Species,Ecosystem Category
2411,2545824706,Candidatus Liberibacter americanus PW_SP,very likely non-producer,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Candidatus Liberibacter,Candidatus Liberibacter americanus,Plants
2412,644736336,Candidatus Liberibacter asiaticus psy62,very likely non-producer,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Candidatus Liberibacter,Candidatus Liberibacter asiaticus,Insecta
2413,649633029,Candidatus Liberibacter solanacearum CLso-ZC1,very likely non-producer,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Candidatus Liberibacter,Candidatus Liberibacter solanacearum,Plants
2414,2711768373,Candidatus Lindowbacteria bacterium RIFCSPLOWO2_12_FULL_62_27,very likely non-producer,Candidatus Lindowbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Lindowbacteria bacterium RIFCSPLOWO2_12_FULL_62_27,Terrestrial
2415,2708742919,Candidatus Liptonbacteria bacterium RIFCSPHIGHO2_01_FULL_56_18b,very likely non-producer,Candidatus Liptonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Liptonbacteria bacterium RIFCSPHIGHO2_01_FULL_56_18b,Terrestrial
2416,2710723751,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_52_25,very likely non-producer,Candidatus Liptonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_52_25,Aquatic
2417,2710723846,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_56_20,very likely non-producer,Candidatus Liptonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_01_FULL_56_20,Aquatic
2418,2711768403,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_12_FULL_60_15,very likely non-producer,Candidatus Liptonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Liptonbacteria bacterium RIFCSPLOWO2_12_FULL_60_15,Terrestrial
2419,2711768699,Candidatus Liptonbacteria bacterium RIFOXYB1_FULL_36_10,very likely non-producer,Candidatus Liptonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Liptonbacteria bacterium RIFOXYB1_FULL_36_10,Terrestrial
2420,2708743083,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_01_FULL_49_22,very likely non-producer,Candidatus Llyodbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_01_FULL_49_22,Terrestrial
2421,2708743000,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_01_FULL_54_11,very likely non-producer,Candidatus Llyodbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_01_FULL_54_11,Terrestrial
2422,2710264552,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_02_FULL_50_11,very likely non-producer,Candidatus Llyodbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Lloydbacteria bacterium RIFCSPHIGHO2_02_FULL_50_11,Terrestrial
2423,2710723748,Candidatus Lloydbacteria bacterium RIFCSPLOWO2_01_FULL_50_20,very likely non-producer,Candidatus Llyodbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Lloydbacteria bacterium RIFCSPLOWO2_01_FULL_50_20,Aquatic
2424,2710724039,Candidatus Lloydbacteria bacterium RIFCSPLOWO2_02_FULL_54_12,very likely non-producer,Candidatus Llyodbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Lloydbacteria bacterium RIFCSPLOWO2_02_FULL_54_12,Aquatic
2425,2708742963,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_33_34,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_01_FULL_33_34,Terrestrial
2426,2710264529,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_41_13,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_41_13,Terrestrial
2427,2710264613,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_44_13,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_44_13,Terrestrial
2428,2710264549,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_48_18,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_02_FULL_48_18,Terrestrial
2429,2710723638,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPHIGHO2_12_FULL_41_16,Terrestrial
2430,2710723727,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_01_FULL_43_20b,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_01_FULL_43_20b,Aquatic
2431,2711768338,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_12_FULL_34_7,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_12_FULL_34_7,Terrestrial
2432,2711768345,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_12_FULL_43_12,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_12_FULL_43_12,Terrestrial
2433,2711768353,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_12_FULL_47_9b,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFCSPLOWO2_12_FULL_47_9b,Terrestrial
2434,2711768682,Candidatus Magasanikbacteria bacterium RIFOXYB1_FULL_40_15,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFOXYB1_FULL_40_15,Terrestrial
2435,2711768777,Candidatus Magasanikbacteria bacterium RIFOXYD12_FULL_33_17,very likely non-producer,Candidatus Magasanikbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Magasanikbacteria bacterium RIFOXYD12_FULL_33_17,Terrestrial
2436,2639762806,Candidatus Magnetobacterium bavaricum TM-1,likely corrinoid producer,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Candidatus Magnetobacterium,Candidatus Magnetobacterium bavaricum TM-1,
2437,2585427832,Candidatus Magnetobacterium sp. MYR-1,Cbi salvager,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Candidatus Magnetobacterium,Candidatus Magnetobacterium sp. MYR-1,
2438,2648501189,Candidatus Magnetomorum sp. HK-1,Cbi salvager,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Candidatus Magnetomorum,Candidatus Magnetomorum sp. HK-1,
2439,2708742644,Candidatus Margulisbacteria bacterium GWE2_39_32,very likely non-producer,Candidatus Margulisbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Margulisbacteria bacterium GWE2_39_32,Aquatic
2440,2710264507,Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12,very likely non-producer,unclassified,unclassified,unclassified,unclassified,unclassified,Candidatus Melainabacteria bacterium RIFCSPHIGHO2_02_FULL_34_12,Terrestrial
2441,2711768232,Candidatus Melainabacteria bacterium RIFCSPLOWO2_02_FULL_35_15,very likely non-producer,unclassified,unclassified,unclassified,unclassified,unclassified,Candidatus Melainabacteria bacterium RIFCSPLOWO2_02_FULL_35_15,Aquatic
2442,2711768530,Candidatus Melainabacteria bacterium RIFOXYA12_FULL_32_12,very likely non-producer,unclassified,unclassified,unclassified,unclassified,unclassified,Candidatus Melainabacteria bacterium RIFOXYA12_FULL_32_12,Aquatic
2443,2711768577,Candidatus Melainabacteria bacterium RIFOXYA2_FULL_32_9,very likely non-producer,unclassified,unclassified,unclassified,unclassified,unclassified,Candidatus Melainabacteria bacterium RIFOXYA2_FULL_32_9,Aquatic
2444,2711768628,Candidatus Methylomirabilis oxyfera,very likely non-producer,candidate division NC10,unclassified,unclassified,unclassified,Candidatus Methylomirabilis,Candidatus Methylomirabilis oxyfera,Aquatic
2445,2663762675,Candidatus Methylopumilus planktonicus MMS-2-53,very likely non-producer,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Candidatus Methylopumilus,Candidatus Methylopumilus planktonicus,Aquatic
2446,2663762678,Candidatus Methylopumilus turicensis MMS-10A-171,very likely non-producer,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,Candidatus Methylopumilus,Candidatus Methylopumilus turicensis,Aquatic
2447,2565956803,Candidatus Microthrix parvicella Bio17-1,very likely non-producer,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Microthrixaceae,Candidatus Microthrix,Candidatus Microthrix parvicella,
2448,650716015,Candidatus Midichloria mitochondrii IricVA,very likely non-producer,Proteobacteria,Alphaproteobacteria,Rickettsiales,Candidatus Midichloriaceae,Candidatus Midichloria,Candidatus Midichloria mitochondrii,Arthropoda
2449,2708743046,Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_55_24,very likely non-producer,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFCSPHIGHO2_01_FULL_55_24,Terrestrial
2450,2711768514,Candidatus Moranbacteria bacterium RIFOXYA12_FULL_35_19,very likely non-producer,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFOXYA12_FULL_35_19,Aquatic
2451,2711768531,Candidatus Moranbacteria bacterium RIFOXYA12_FULL_44_15,very likely non-producer,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFOXYA12_FULL_44_15,Aquatic
2452,2711768581,Candidatus Moranbacteria bacterium RIFOXYA2_FULL_43_15,very likely non-producer,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFOXYA2_FULL_43_15,Aquatic
2453,2711768668,Candidatus Moranbacteria bacterium RIFOXYB1_FULL_43_19,very likely non-producer,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFOXYB1_FULL_43_19,Terrestrial
2454,2711768683,Candidatus Moranbacteria bacterium RIFOXYB1_FULL_44_23,very likely non-producer,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFOXYB1_FULL_44_23,Terrestrial
2455,2711768732,Candidatus Moranbacteria bacterium RIFOXYC1_FULL_44_13,very likely non-producer,Candidatus Moranbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Moranbacteria bacterium RIFOXYC1_FULL_44_13,Terrestrial
2456,650716016,Candidatus Moranella endobia PCIT,very likely non-producer,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Moranella,Candidatus Moranella endobia,Insecta
2457,2708742857,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_60_12,very likely non-producer,Proteobacteria,Candidatus Muproteobacteria,unclassified,unclassified,unclassified,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_60_12,Terrestrial
2458,2708743047,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_FULL_61_200,very likely non-producer,Proteobacteria,Candidatus Muproteobacteria,unclassified,unclassified,unclassified,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_FULL_61_200,Terrestrial
2459,2708742875,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_FULL_65_16,Cbi salvager,Proteobacteria,Candidatus Muproteobacteria,unclassified,unclassified,unclassified,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_01_FULL_65_16,Terrestrial
2460,2710264520,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_02_FULL_65_16,Cbi salvager,Proteobacteria,Candidatus Muproteobacteria,unclassified,unclassified,unclassified,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_02_FULL_65_16,Terrestrial
2461,2710723573,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_12_FULL_60_33,very likely non-producer,Proteobacteria,Candidatus Muproteobacteria,unclassified,unclassified,unclassified,Candidatus Muproteobacteria bacterium RIFCSPHIGHO2_12_FULL_60_33,Terrestrial
2462,2710723890,Candidatus Muproteobacteria bacterium RIFCSPLOWO2_01_FULL_60_18,very likely non-producer,Proteobacteria,Candidatus Muproteobacteria,unclassified,unclassified,unclassified,Candidatus Muproteobacteria bacterium RIFCSPLOWO2_01_FULL_60_18,Aquatic
2463,2521172720,Candidatus Mycoplasma haemolamae Purdue,very likely non-producer,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Candidatus Mycoplasma,Candidatus Mycoplasma haemolamae,Human
2464,2513237232,Candidatus Mycoplasma haemominutum Birmingham 1,very likely non-producer,Tenericutes,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Candidatus Mycoplasma,Candidatus Mycoplasma haemominutum,Mammals
2465,2708742864,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_01_FULL_38_55,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_01_FULL_38_55,Terrestrial
2466,2708742892,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_01_FULL_43_31,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_01_FULL_43_31,Terrestrial
2467,2708743134,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_02_38_10,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_02_38_10,Terrestrial
2468,2710264685,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_02_FULL_43_13,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_02_FULL_43_13,Terrestrial
2469,2710723535,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_12_FULL_38_18,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFCSPHIGHO2_12_FULL_38_18,Terrestrial
2470,2710723784,Candidatus Nealsonbacteria bacterium RIFCSPLOWO2_01_FULL_38_120,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFCSPLOWO2_01_FULL_38_120,Aquatic
2471,2711768340,Candidatus Nealsonbacteria bacterium RIFCSPLOWO2_12_FULL_39_31,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFCSPLOWO2_12_FULL_39_31,Terrestrial
2472,2711768674,Candidatus Nealsonbacteria bacterium RIFOXYB1_FULL_40_15,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFOXYB1_FULL_40_15,Terrestrial
2473,2711768739,Candidatus Nealsonbacteria bacterium RIFOXYC1_FULL_40_7,very likely non-producer,Candidatus Nealsonbacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nealsonbacteria bacterium RIFOXYC1_FULL_40_7,Terrestrial
2474,2654587825,Candidatus Neoehrlichia lotoris RAC413,very likely non-producer,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Candidatus Neoehrlichia,Candidatus Neoehrlichia lotoris,
2475,649633030,Candidatus Nitrospira defluvii,likely corrinoid producer,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Candidatus Nitrospira,Candidatus Nitrospira defluvii,
2476,2684623072,Candidatus Nitrospira inopinata ENR4,Cbi salvager,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Candidatus Nitrospira inopinata,
2477,2690315930,Candidatus Nitrospira nitrificans COMA2,Cbi salvager,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Candidatus Nitrospira nitrificans COMA2,
2478,2690315890,Candidatus Nitrospira nitrosa COMA1,Cbi salvager,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Candidatus Nitrospira nitrosa COMA1,
2479,2708742975,Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_41_71,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_41_71,Terrestrial
2480,2708742976,Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_42_15,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_01_FULL_42_15,Terrestrial
2481,2710723665,Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_12_FULL_42_19,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFCSPHIGHO2_12_FULL_42_19,Terrestrial
2482,2710723800,Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_36_10b,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFCSPLOWO2_01_FULL_36_10b,Aquatic
2483,2711768392,Candidatus Nomurabacteria bacterium RIFCSPLOWO2_12_FULL_44_11,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFCSPLOWO2_12_FULL_44_11,Terrestrial
2484,2711768476,Candidatus Nomurabacteria bacterium RIFOXYA1_FULL_42_12,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFOXYA1_FULL_42_12,Aquatic
2485,2711768547,Candidatus Nomurabacteria bacterium RIFOXYA2_FULL_42_12,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFOXYA2_FULL_42_12,Aquatic
2486,2711768666,Candidatus Nomurabacteria bacterium RIFOXYB1_FULL_43_14,very likely non-producer,Candidatus Nomurabacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Nomurabacteria bacterium RIFOXYB1_FULL_43_14,Terrestrial
2487,2547132311,Candidatus Odyssella thessalonicensis L13,very likely non-producer,Proteobacteria,Alphaproteobacteria,Holosporales,Candidatus Paracaedibacteraceae,Candidatus Odyssella,Candidatus Odyssella thessalonicensis,
2488,2636416185,Candidatus Omnitrophus sp. SKK-01 (unscreened),very likely non-producer,Candidatus Omnitrophica,unclassified,unclassified,unclassified,Candidatus Omnitrophus,Candidatus Omnitrophus sp. SKK-01,
2489,2711768475,Candidatus Pacebacteria bacterium RIFOXYA1_FULL_38_18,very likely non-producer,Candidatus Pacebacteria,unclassified,unclassified,unclassified,unclassified,Candidatus Pacebacteria bacterium RIFOXYA1_FULL_38_18,Aquatic
